project_file,sprite_file,status,reason
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_003_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-dragon.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_003_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-dragon_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_004_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-electric.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_004_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-electric_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_005_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fairy.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_005_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fairy_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_006_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fighting.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_006_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fighting_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_007_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fire.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_007_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-fire_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_008_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-flying.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_008_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-flying_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_009_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ghost.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_009_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ghost_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_010_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-grass.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_010_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-grass_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_011_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ground.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_011_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ground_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_012_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ice.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_012_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-ice_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_013_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-poison.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_013_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-poison_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_014_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-psychic.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_014_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-psychic_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_015_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-rock.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_015_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-rock_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_016_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-steel.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_016_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-steel_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_017_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-unknown.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0493arceus/poke_capture_0493_017_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0493arceus/arceus-unknown_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0494victini/poke_capture_0494_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0494victini/victini.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0494victini/poke_capture_0494_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0494victini/victini_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0495snivy/poke_capture_0495_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0495snivy/snivy.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0495snivy/poke_capture_0495_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0495snivy/snivy_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0496servine/poke_capture_0496_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0496servine/servine.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0496servine/poke_capture_0496_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0496servine/servine_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0497serperior/poke_capture_0497_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0497serperior/serperior.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0497serperior/poke_capture_0497_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0497serperior/serperior_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0498tepig/poke_capture_0498_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0498tepig/tepig.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0498tepig/poke_capture_0498_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0498tepig/tepig_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0499pignite/poke_capture_0499_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0499pignite/pignite.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0499pignite/poke_capture_0499_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0499pignite/pignite_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0500emboar/poke_capture_0500_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0500emboar/emboar.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0500emboar/poke_capture_0500_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0500emboar/emboar_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0501oshawott/poke_capture_0501_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0501oshawott/oshawott.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0501oshawott/poke_capture_0501_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0501oshawott/oshawott_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0502dewott/poke_capture_0502_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0502dewott/dewott.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0502dewott/poke_capture_0502_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0502dewott/dewott_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0503samurott/poke_capture_0503_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0503samurott/samurott hisui.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0503samurott/poke_capture_0503_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0503samurott/samurott hisui_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0504patrat/poke_capture_0504_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0504patrat/patrat.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0504patrat/poke_capture_0504_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0504patrat/patrat_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0505watchog/poke_capture_0505_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0505watchog/watchog.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0505watchog/poke_capture_0505_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0505watchog/watchog_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0506lillipup/poke_capture_0506_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0506lillipup/lillipup.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0506lillipup/poke_capture_0506_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0506lillipup/lillipup_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0507herdier/poke_capture_0507_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0507herdier/herdier.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0507herdier/poke_capture_0507_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0507herdier/herdier_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0508stoutland/poke_capture_0508_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0508stoutland/stoutland.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0508stoutland/poke_capture_0508_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0508stoutland/stoutland_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0509purrloin/poke_capture_0509_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0509purrloin/purrloin.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0509purrloin/poke_capture_0509_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0509purrloin/purrloin_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0510liepard/poke_capture_0510_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0510liepard/liepard.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0510liepard/poke_capture_0510_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0510liepard/liepard_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0511pansage/poke_capture_0511_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0511pansage/pansage.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0511pansage/poke_capture_0511_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0511pansage/pansage_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0512simisage/poke_capture_0512_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0512simisage/simisage.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0512simisage/poke_capture_0512_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0512simisage/simisage_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0513pansear/poke_capture_0513_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0513pansear/pansear.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0513pansear/poke_capture_0513_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0513pansear/pansear_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0514simisear/poke_capture_0514_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0514simisear/simisear.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0514simisear/poke_capture_0514_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0514simisear/simisear_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0515panpour/poke_capture_0515_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0515panpour/panpour.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0515panpour/poke_capture_0515_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0515panpour/panpour_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0516simipour/poke_capture_0516_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0516simipour/simipour.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0516simipour/poke_capture_0516_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0516simipour/simipour_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0517munna/poke_capture_0517_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0517munna/munna.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0517munna/poke_capture_0517_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0517munna/munna_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0518musharna/poke_capture_0518_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0518musharna/musharna.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0518musharna/poke_capture_0518_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0518musharna/musharna_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0519pidove/poke_capture_0519_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0519pidove/pidove.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0519pidove/poke_capture_0519_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0519pidove/pidove_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0520tranquill/poke_capture_0520_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0520tranquill/tranquill.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0520tranquill/poke_capture_0520_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0520tranquill/tranquill_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0522blitzle/poke_capture_0522_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0522blitzle/blitzle.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0522blitzle/poke_capture_0522_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0522blitzle/blitzle_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0523zebstrika/poke_capture_0523_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0523zebstrika/zebstrika.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0523zebstrika/poke_capture_0523_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0523zebstrika/zebstrika_shiny.png,mapped,variant-index
