,model_folder,model_file,sprite_folder,sprite_file,model_path,sprite_path
1132,0499pignite,poke_capture_0499_000_mf_n_00000000_f_r.png,0499pignite,pignite_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0499pignite/poke_capture_0499_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0499pignite/pignite_shiny.png
1133,0500emboar,poke_capture_0500_000_mf_n_00000000_f_n.png,0500emboar,emboar.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0500emboar/poke_capture_0500_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0500emboar/emboar.png
1134,0500emboar,poke_capture_0500_000_mf_n_00000000_f_r.png,0500emboar,emboar_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0500emboar/poke_capture_0500_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0500emboar/emboar_shiny.png
1135,0501oshawott,poke_capture_0501_000_mf_n_00000000_f_n.png,0501oshawott,oshawott.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0501oshawott/poke_capture_0501_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0501oshawott/oshawott.png
1136,0501oshawott,poke_capture_0501_000_mf_n_00000000_f_r.png,0501oshawott,oshawott_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0501oshawott/poke_capture_0501_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0501oshawott/oshawott_shiny.png
1137,0502dewott,poke_capture_0502_000_mf_n_00000000_f_n.png,0502dewott,dewott.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0502dewott/poke_capture_0502_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0502dewott/dewott.png
1138,0502dewott,poke_capture_0502_000_mf_n_00000000_f_r.png,0502dewott,dewott_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0502dewott/poke_capture_0502_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0502dewott/dewott_shiny.png
1139,0503samurott,poke_capture_0503_000_mf_n_00000000_f_n.png,0503samurott,samurott.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0503samurott/poke_capture_0503_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0503samurott/samurott.png
1140,0503samurott,poke_capture_0503_000_mf_n_00000000_f_r.png,0503samurott,samurott_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0503samurott/poke_capture_0503_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0503samurott/samurott_shiny.png
1141,0504patrat,poke_capture_0504_000_mf_n_00000000_f_n.png,0504patrat,patrat.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0504patrat/poke_capture_0504_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0504patrat/patrat.png
1142,0504patrat,poke_capture_0504_000_mf_n_00000000_f_r.png,0504patrat,patrat_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0504patrat/poke_capture_0504_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0504patrat/patrat_shiny.png
1143,0505watchog,poke_capture_0505_000_mf_n_00000000_f_n.png,0505watchog,watchog.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0505watchog/poke_capture_0505_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0505watchog/watchog.png
1144,0505watchog,poke_capture_0505_000_mf_n_00000000_f_r.png,0505watchog,watchog_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0505watchog/poke_capture_0505_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0505watchog/watchog_shiny.png
1145,0506lillipup,poke_capture_0506_000_mf_n_00000000_f_n.png,0506lillipup,lillipup.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0506lillipup/poke_capture_0506_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0506lillipup/lillipup.png
1146,0506lillipup,poke_capture_0506_000_mf_n_00000000_f_r.png,0506lillipup,lillipup_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0506lillipup/poke_capture_0506_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0506lillipup/lillipup_shiny.png
1147,0507herdier,poke_capture_0507_000_mf_n_00000000_f_n.png,0507herdier,herdier.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0507herdier/poke_capture_0507_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0507herdier/herdier.png
1148,0507herdier,poke_capture_0507_000_mf_n_00000000_f_r.png,0507herdier,herdier_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0507herdier/poke_capture_0507_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0507herdier/herdier_shiny.png
1149,0508stoutland,poke_capture_0508_000_mf_n_00000000_f_n.png,0508stoutland,stoutland.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0508stoutland/poke_capture_0508_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0508stoutland/stoutland.png
1150,0508stoutland,poke_capture_0508_000_mf_n_00000000_f_r.png,0508stoutland,stoutland_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0508stoutland/poke_capture_0508_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0508stoutland/stoutland_shiny.png
1151,0510liepard,poke_capture_0510_000_mf_n_00000000_f_n.png,0510liepard,liepard.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0510liepard/poke_capture_0510_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0510liepard/liepard.png
1152,0510liepard,poke_capture_0510_000_mf_n_00000000_f_r.png,0510liepard,liepard_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0510liepard/poke_capture_0510_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0510liepard/liepard_shiny.png
1153,0511pansage,poke_capture_0511_000_mf_n_00000000_f_n.png,0511pansage,pansage.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0511pansage/poke_capture_0511_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0511pansage/pansage.png
1154,0511pansage,poke_capture_0511_000_mf_n_00000000_f_r.png,0511pansage,pansage_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0511pansage/poke_capture_0511_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0511pansage/pansage_shiny.png
1155,0512simisage,poke_capture_0512_000_mf_n_00000000_f_n.png,0512simisage,simisage.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0512simisage/poke_capture_0512_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0512simisage/simisage.png
1156,0512simisage,poke_capture_0512_000_mf_n_00000000_f_r.png,0512simisage,simisage_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0512simisage/poke_capture_0512_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0512simisage/simisage_shiny.png
1157,0513pansear,poke_capture_0513_000_mf_n_00000000_f_n.png,0513pansear,pansear.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0513pansear/poke_capture_0513_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0513pansear/pansear.png
1158,0513pansear,poke_capture_0513_000_mf_n_00000000_f_r.png,0513pansear,pansear_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0513pansear/poke_capture_0513_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0513pansear/pansear_shiny.png
1159,0514simisear,poke_capture_0514_000_mf_n_00000000_f_n.png,0514simisear,simisear.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0514simisear/poke_capture_0514_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0514simisear/simisear.png
1160,0514simisear,poke_capture_0514_000_mf_n_00000000_f_r.png,0514simisear,simisear_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0514simisear/poke_capture_0514_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0514simisear/simisear_shiny.png
1161,0517munna,poke_capture_0517_000_mf_n_00000000_f_n.png,0517munna,munna.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0517munna/poke_capture_0517_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0517munna/munna.png
1162,0517munna,poke_capture_0517_000_mf_n_00000000_f_r.png,0517munna,munna_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0517munna/poke_capture_0517_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0517munna/munna_shiny.png
1163,0518musharna,poke_capture_0518_000_mf_n_00000000_f_n.png,0518musharna,musharna.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0518musharna/poke_capture_0518_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0518musharna/musharna.png
1164,0518musharna,poke_capture_0518_000_mf_n_00000000_f_r.png,0518musharna,musharna_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0518musharna/poke_capture_0518_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0518musharna/musharna_shiny.png
1165,0519pidove,poke_capture_0519_000_mf_n_00000000_f_n.png,0519pidove,pidove.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0519pidove/poke_capture_0519_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0519pidove/pidove.png
1166,0519pidove,poke_capture_0519_000_mf_n_00000000_f_r.png,0519pidove,pidove_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0519pidove/poke_capture_0519_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0519pidove/pidove_shiny.png
1167,0520tranquill,poke_capture_0520_000_mf_n_00000000_f_n.png,0520tranquill,tranquill.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0520tranquill/poke_capture_0520_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0520tranquill/tranquill.png
1168,0520tranquill,poke_capture_0520_000_mf_n_00000000_f_r.png,0520tranquill,tranquill_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0520tranquill/poke_capture_0520_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0520tranquill/tranquill_shiny.png
1169,0521unfezant,poke_capture_0521_000_fd_n_00000000_f_n.png,0521unfezant,unfezant_female.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant_female.png
1170,0521unfezant,poke_capture_0521_000_fd_n_00000000_f_r.png,0521unfezant,unfezant_shiny_female.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant_shiny_female.png
1171,0521unfezant,poke_capture_0521_000_md_n_00000000_f_n.png,0521unfezant,unfezant.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant.png
1172,0521unfezant,poke_capture_0521_000_md_n_00000000_f_r.png,0521unfezant,unfezant_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0521unfezant/poke_capture_0521_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0521unfezant/unfezant_shiny.png
1173,0523zebstrika,poke_capture_0523_000_mf_n_00000000_f_n.png,0523zebstrika,zebstrika.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0523zebstrika/poke_capture_0523_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0523zebstrika/zebstrika.png
1174,0523zebstrika,poke_capture_0523_000_mf_n_00000000_f_r.png,0523zebstrika,zebstrika_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0523zebstrika/poke_capture_0523_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0523zebstrika/zebstrika_shiny.png
1175,0524roggenrola,poke_capture_0524_000_mf_n_00000000_f_n.png,0524roggenrola,roggenrola.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0524roggenrola/poke_capture_0524_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0524roggenrola/roggenrola.png
1176,0524roggenrola,poke_capture_0524_000_mf_n_00000000_f_r.png,0524roggenrola,roggenrola_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0524roggenrola/poke_capture_0524_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0524roggenrola/roggenrola_shiny.png
1177,0525boldore,poke_capture_0525_000_mf_n_00000000_f_n.png,0525boldore,boldore.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0525boldore/poke_capture_0525_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0525boldore/boldore.png
1178,0525boldore,poke_capture_0525_000_mf_n_00000000_f_r.png,0525boldore,boldore_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0525boldore/poke_capture_0525_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0525boldore/boldore_shiny.png
1179,0526gigalith,poke_capture_0526_000_mf_n_00000000_f_n.png,0526gigalith,gigalith.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0526gigalith/poke_capture_0526_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0526gigalith/gigalith.png
1180,0526gigalith,poke_capture_0526_000_mf_n_00000000_f_r.png,0526gigalith,gigalith_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0526gigalith/poke_capture_0526_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0526gigalith/gigalith_shiny.png
1181,0527woobat,poke_capture_0527_000_mf_n_00000000_f_n.png,0527woobat,woobat.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0527woobat/poke_capture_0527_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0527woobat/woobat.png
1182,0527woobat,poke_capture_0527_000_mf_n_00000000_f_r.png,0527woobat,woobat_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0527woobat/poke_capture_0527_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0527woobat/woobat_shiny.png
1183,0528swoobat,poke_capture_0528_000_mf_n_00000000_f_n.png,0528swoobat,swoobat.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0528swoobat/poke_capture_0528_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0528swoobat/swoobat.png
1184,0528swoobat,poke_capture_0528_000_mf_n_00000000_f_r.png,0528swoobat,swoobat_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0528swoobat/poke_capture_0528_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0528swoobat/swoobat_shiny.png
1185,0529drilbur,poke_capture_0529_000_mf_n_00000000_f_n.png,0529drilbur,drilbur.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0529drilbur/poke_capture_0529_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0529drilbur/drilbur.png
1186,0529drilbur,poke_capture_0529_000_mf_n_00000000_f_r.png,0529drilbur,drilbur_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0529drilbur/poke_capture_0529_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0529drilbur/drilbur_shiny.png
1187,0531audino,poke_capture_0531_000_mf_n_00000000_f_n.png,0531audino,audino.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0531audino/poke_capture_0531_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0531audino/audino.png
1188,0531audino,poke_capture_0531_000_mf_n_00000000_f_r.png,0531audino,audino_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0531audino/poke_capture_0531_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0531audino/audino_shiny.png
1189,0531audino,poke_capture_0531_001_mf_n_00000000_f_n.png,0531audino,audino-mega.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0531audino/poke_capture_0531_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0531audino/audino-mega.png
1190,0531audino,poke_capture_0531_001_mf_n_00000000_f_r.png,0531audino,audino-mega_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0531audino/poke_capture_0531_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0531audino/audino-mega_shiny.png
1191,0533gurdurr,poke_capture_0533_000_mf_n_00000000_f_n.png,0533gurdurr,gurdurr.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0533gurdurr/poke_capture_0533_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0533gurdurr/gurdurr.png
1192,0533gurdurr,poke_capture_0533_000_mf_n_00000000_f_r.png,0533gurdurr,gurdurr_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0533gurdurr/poke_capture_0533_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0533gurdurr/gurdurr_shiny.png
1193,0534conkeldurr,poke_capture_0534_000_mf_n_00000000_f_n.png,0534conkeldurr,conkeldurr.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0534conkeldurr/poke_capture_0534_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0534conkeldurr/conkeldurr.png
1194,0534conkeldurr,poke_capture_0534_000_mf_n_00000000_f_r.png,0534conkeldurr,conkeldurr_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0534conkeldurr/poke_capture_0534_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0534conkeldurr/conkeldurr_shiny.png
1195,0536palpitoad,poke_capture_0536_000_mf_n_00000000_f_n.png,0536palpitoad,palpitoad.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0536palpitoad/poke_capture_0536_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0536palpitoad/palpitoad.png
1196,0536palpitoad,poke_capture_0536_000_mf_n_00000000_f_r.png,0536palpitoad,palpitoad_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0536palpitoad/poke_capture_0536_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0536palpitoad/palpitoad_shiny.png
1197,0537seismitoad,poke_capture_0537_000_mf_n_00000000_f_n.png,0537seismitoad,seismitoad.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0537seismitoad/poke_capture_0537_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0537seismitoad/seismitoad.png
1198,0537seismitoad,poke_capture_0537_000_mf_n_00000000_f_r.png,0537seismitoad,seismitoad_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0537seismitoad/poke_capture_0537_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0537seismitoad/seismitoad_shiny.png
1199,0539sawk,poke_capture_0539_000_mo_n_00000000_f_n.png,0539sawk,sawk.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0539sawk/poke_capture_0539_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0539sawk/sawk.png
1200,0539sawk,poke_capture_0539_000_mo_n_00000000_f_r.png,0539sawk,sawk_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0539sawk/poke_capture_0539_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0539sawk/sawk_shiny.png
1201,0540sewaddle,poke_capture_0540_000_mf_n_00000000_f_n.png,0540sewaddle,sewaddle.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0540sewaddle/poke_capture_0540_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0540sewaddle/sewaddle.png
1202,0540sewaddle,poke_capture_0540_000_mf_n_00000000_f_r.png,0540sewaddle,sewaddle_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0540sewaddle/poke_capture_0540_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0540sewaddle/sewaddle_shiny.png
1203,0541swadloon,poke_capture_0541_000_mf_n_00000000_f_n.png,0541swadloon,swadloon.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0541swadloon/poke_capture_0541_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0541swadloon/swadloon.png
1204,0541swadloon,poke_capture_0541_000_mf_n_00000000_f_r.png,0541swadloon,swadloon_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0541swadloon/poke_capture_0541_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0541swadloon/swadloon_shiny.png
